0.000000 0.000000 413271 -1	41 1 1.000000  -25.539240 -48.208235 0  0.195055 0.285787 0  2.696413 0 0.524282  3.537572e-07
0.000000 0.000000 413272 -1	42 1 1.000000  -41.016026 37.125217 0  0.000000 0.000000 0  2.018234 0 0.461817  0.000000e+00
0.000000 0.000000 413273 -1	43 1 1.000000  1.853883 -53.225219 0  0.000000 0.000000 0  0.066779 0 0.422708  0.000000e+00
0.000000 0.000000 413274 -1	44 1 1.000000  17.302250 -6.071237 0  0.000000 0.000000 0  1.036861 0 0.374400  0.000000e+00
0.000000 0.000000 413275 -1	45 1 1.000000  27.847132 -52.185190 0  0.000000 0.000000 0  2.279440 0 0.571888  0.000000e+00
0.000000 0.000000 413276 -1	46 1 1.000000  45.283581 4.735041 0  0.000000 0.000000 0  0.884096 0 0.576262  0.000000e+00
0.000000 0.000000 413277 -1	47 1 1.000000  -37.891463 41.438404 0  0.000000 0.000000 0  1.803982 0 0.459993  0.000000e+00
0.000000 0.000000 413278 -1	48 1 1.000000  -21.184235 7.435594 0  0.000000 0.000000 0  0.948765 0 0.462088  0.000000e+00
0.000000 0.000000 413279 -1	49 1 1.000000  2.546365 -0.635352 0  -0.906074 1.332227 0  2.706695 0 0.621132  1.891990e-06
0.000000 0.000000 413280 -1	50 1 1.000000  45.156801 -9.424870 0  1.038812 -0.432583 0  2.906061 0 0.488349  1.037155e-06
0.000000 0.000000 413281 -1	51 1 1.000000  14.021594 27.465596 0  0.000000 0.000000 0  0.724663 0 0.471071  0.000000e+00
0.000000 0.000000 413282 -1	52 1 1.000000  28.580099 -12.500154 0  -0.001078 0.004692 0  2.425999 0 0.473775  3.995278e-09
0.000000 0.000000 413283 -1	53 1 1.000000  3.419931 27.286864 0  0.000000 0.000000 0  0.155038 0 0.341964  0.000000e+00
0.000000 0.000000 413284 -1	54 1 1.000000  -37.905408 -49.029584 0  0.000000 0.000000 0  0.025814 0 0.712027  0.000000e+00
0.000000 0.000000 413285 -1	55 1 1.000000  -49.262380 0.161965 0  0.000000 0.000000 0  1.780342 0 0.584790  0.000000e+00
0.000000 0.000000 413286 -1	56 1 1.000000  36.865485 -37.352736 0  -1.317675 0.211582 0  2.913928 0 0.447885  1.024857e-06
0.000000 0.000000 413287 -1	57 1 1.000000  36.391706 -21.702992 0  0.243557 -3.041307 0  1.401771 0 0.560918  2.519929e-06
0.000000 0.000000 413288 -1	58 1 1.000000  43.300735 46.616041 0  0.000000 0.000000 0  0.374208 0 0.546703  0.000000e+00
0.000000 0.000000 413289 -1	59 1 1.000000  -12.094360 5.440374 0  0.000000 0.000000 0  0.474563 0 0.566173  0.000000e+00
0.000000 0.000000 413290 -1	60 1 1.000000  -28.670873 -28.494852 0  0.000000 0.000000 0  2.084534 0 0.545653  0.000000e+00
0.000000 0.000000 413291 -1	61 1 1.000000  36.283652 23.605553 0  0.000000 0.000000 0  1.444571 0 0.494871  0.000000e+00
0.000000 0.000000 413292 -1	62 1 1.000000  -44.363015 -39.161636 0  -0.070086 -0.215612 0  1.644023 0 0.470007  1.968869e-07
0.000000 0.000000 413293 -1	63 1 1.000000  6.371132 -51.906275 0  0.000000 0.000000 0  2.648661 0 0.471608  0.000000e+00
0.000000 0.000000 413294 -1	64 1 1.000000  -40.102996 16.404170 0  -0.507951 0.726016 0  1.754578 0 0.408976  7.857751e-07
0.000000 0.000000 413295 -1	65 1 1.000000  11.471824 -23.723720 0  0.000000 0.000000 0  0.690543 0 0.449107  0.000000e+00
0.000000 0.000000 413296 -1	66 1 1.000000  -24.277719 38.940443 0  0.182264 -0.298540 0  2.020364 0 0.404468  3.043106e-07
0.000000 0.000000 413297 -1	67 1 1.000000  -14.866382 30.079059 0  0.000000 0.000000 0  2.146274 0 0.414862  0.000000e+00
0.000000 0.000000 413298 -1	68 1 1.000000  19.547263 39.013098 0  0.000000 0.000000 0  1.964966 0 0.411482  0.000000e+00
0.000000 0.000000 413299 -1	69 1 1.000000  -31.773695 16.299825 0  0.000000 0.000000 0  0.767599 0 0.465122  0.000000e+00
0.000000 0.000000 413300 -1	70 1 1.000000  7.467668 31.949277 0  0.340044 0.555348 0  1.779798 0 0.466900  6.146669e-07
0.000000 0.000000 413301 -1	71 1 1.000000  -18.861509 -5.376433 0  0.000000 0.000000 0  0.286235 0 0.254969  0.000000e+00
0.000000 0.000000 413302 -1	72 1 1.000000  -26.572324 -29.853505 0  0.000000 0.000000 0  1.675886 0 0.473090  0.000000e+00
0.000000 0.000000 413303 -1	73 1 1.000000  30.910940 27.757989 0  0.000000 0.000000 0  2.485166 0 0.581445  0.000000e+00
0.000000 0.000000 413304 -1	74 1 1.000000  19.524660 15.955892 0  0.000000 0.000000 0  2.281183 0 0.349006  0.000000e+00
0.000000 0.000000 413305 -1	75 1 1.000000  -35.248871 30.878245 0  0.122407 -0.144562 0  1.788565 0 0.540789  2.001903e-07
0.000000 0.000000 413306 -1	76 1 1.000000  -10.031864 23.206712 0  0.000000 0.000000 0  2.447588 0 0.352839  0.000000e+00
0.000000 0.000000 413307 -1	77 1 1.000000  24.799023 6.012052 0  0.038525 0.288360 0  0.732779 0 0.381370  2.004146e-07
0.000000 0.000000 413308 -1	78 1 1.000000  18.241615 -10.026974 0  0.247837 0.044441 0  2.492815 0 0.423653  1.897988e-07
0.000000 0.000000 413309 -1	79 1 1.000000  1.866413 41.659324 0  0.000000 0.000000 0  2.035840 0 0.814448  0.000000e+00
0.000000 0.000000 413310 -1	80 1 1.000000  1.248509 23.226268 0  0.000000 0.000000 0  2.842140 0 0.600857  0.000000e+00
0.000000 0.000000 413311 -1	81 1 1.000000  7.698838 43.532564 0  -0.552797 -0.001586 0  2.972229 0 0.641884  4.637918e-07
0.000000 0.000000 413312 -1	82 1 1.000000  23.483866 0.929965 0  0.000000 0.000000 0  1.200260 0 0.444732  0.000000e+00
0.000000 0.000000 413313 -1	83 1 1.000000  -1.493412 34.962133 0  0.000000 0.000000 0  1.261285 0 0.369015  0.000000e+00
0.000000 0.000000 413314 -1	84 1 1.000000  49.314500 -25.865633 0  0.000000 0.000000 0  1.792651 0 0.553087  0.000000e+00
0.000000 0.000000 413315 -1	85 1 1.000000  40.536390 -39.450112 0  0.000000 0.000000 0  1.327314 0 0.614638  0.000000e+00
0.000000 0.000000 413316 -1	86 1 1.000000  -23.185573 46.106631 0  0.000000 0.000000 0  0.137804 0 0.515649  0.000000e+00
0.000000 0.000000 413317 -1	87 1 1.000000  17.519630 5.344696 0  -0.007122 0.227062 0  1.561791 0 0.486963  1.647932e-07
0.000000 0.000000 413318 -1	88 1 1.000000  5.718265 9.394843 0  0.011661 0.058363 0  2.556596 0 0.440838  4.650447e-08
0.000000 0.000000 413319 -1	89 1 1.000000  -5.969617 -51.264456 0  0.000000 0.000000 0  1.028488 0 0.529294  0.000000e+00
0.000000 0.000000 413320 -1	90 1 1.000000  -19.091559 0.115047 0  0.000000 0.000000 0  1.360759 0 0.379562  0.000000e+00
0.000000 0.000000 413321 -1	91 1 1.000000  41.640390 2.881137 0  0.000000 0.000000 0  0.903046 0 0.564662  0.000000e+00
0.000000 0.000000 413322 -1	92 1 1.000000  -7.542020 -25.626693 0  0.000000 0.000000 0  0.369601 0 0.563626  0.000000e+00
0.000000 0.000000 413323 -1	93 1 1.000000  -2.802401 -22.123150 0  -0.414965 -0.372287 0  0.247913 0 0.569467  6.097003e-07
0.000000 0.000000 413324 -1	94 1 1.000000  -24.477395 -36.287412 0  0.000000 0.000000 0  2.268155 0 0.451139  0.000000e+00
0.000000 0.000000 413325 -1	95 1 1.000000  4.035024 -43.648897 0  0.000000 0.000000 0  1.629192 0 0.467195  0.000000e+00
0.000000 0.000000 413326 -1	96 1 1.000000  -6.696943 -32.977223 0  0.000000 0.000000 0  1.675463 0 0.506706  0.000000e+00
0.000000 0.000000 413327 -1	97 1 1.000000  -8.104145 13.574927 0  0.164193 1.515695 0  1.096299 0 0.441184  1.116147e-06
0.000000 0.000000 413328 -1	98 1 1.000000  -9.367819 3.352125 0  0.000000 0.000000 0  0.391900 0 0.419442  0.000000e+00
0.000000 0.000000 413329 -1	99 1 1.000000  -29.616257 -26.810601 0  0.000000 0.000000 0  1.020855 0 0.523812  0.000000e+00
0.000000 0.000000 413330 -1	100 1 1.000000  -24.329360 -9.705807 0  0.000000 0.000000 0  0.827824 0 0.467316  0.000000e+00
0.000000 0.000000 413331 -1	101 1 1.000000  29.196477 0.062100 0  0.000000 0.000000 0  2.221817 0 0.619989  0.000000e+00
0.000000 0.000000 413332 -1	102 1 1.000000  26.929547 -11.584547 0  0.000000 0.000000 0  1.797418 0 0.437813  0.000000e+00
0.000000 0.000000 413333 -1	103 1 1.000000  -44.848539 -18.107616 0  0.000000 0.000000 0  2.652366 0 0.777672  0.000000e+00
0.000000 0.000000 413334 -1	104 1 1.000000  26.518908 13.798662 0  0.000000 0.000000 0  1.258953 0 0.373683  0.000000e+00
0.000000 0.000000 413335 -1	105 1 1.000000  -17.469043 -20.086256 0  0.000000 0.000000 0  1.525096 0 0.627205  0.000000e+00
0.000000 0.000000 413336 -1	106 1 1.000000  44.355302 48.455545 0  0.000000 0.000000 0  0.272389 0 0.519337  0.000000e+00
0.000000 0.000000 413337 -1	107 1 1.000000  -13.058185 23.542846 0  0.000000 0.000000 0  0.704827 0 0.541619  0.000000e+00
0.000000 0.000000 413338 -1	108 1 1.000000  22.622926 -54.392714 0  0.000000 0.000000 0  0.870412 0 0.446834  0.000000e+00
0.000000 0.000000 413339 -1	109 1 1.000000  -11.448695 -11.321710 0  0.000000 0.000000 0  0.530808 0 0.609169  0.000000e+00
0.000000 0.000000 413340 -1	110 1 1.000000  14.872630 -4.546980 0  -0.013573 0.405616 0  1.512425 0 0.668136  3.601303e-07
0.000000 0.000000 413341 -1	111 1 1.000000  7.044092 -43.037025 0  0.000000 0.000000 0  0.489178 0 0.651429  0.000000e+00
0.000000 0.000000 413342 -1	112 1 1.000000  19.305240 21.176365 0  0.000000 0.000000 0  1.459707 0 0.621409  0.000000e+00
0.000000 0.000000 413343 -1	113 1 1.000000  3.880811 0.532567 0  0.000000 0.000000 0  0.351667 0 0.554312  0.000000e+00
0.000000 0.000000 413344 -1	114 1 1.000000  -5.651274 39.897880 0  0.000000 0.000000 0  1.370875 0 0.562065  0.000000e+00
0.000000 0.000000 413345 -1	115 1 1.000000  27.172333 -46.665122 0  0.000000 0.000000 0  2.649488 0 0.434470  0.000000e+00
0.000000 0.000000 413346 -1	116 1 1.000000  -8.148641 22.508895 0  0.000000 0.000000 0  1.288801 0 0.543862  0.000000e+00
0.000000 0.000000 413347 -1	117 1 1.000000  23.786119 20.255567 0  0.000000 0.000000 0  2.083182 0 0.684653  0.000000e+00
0.000000 0.000000 413348 -1	118 1 1.000000  22.306913 -42.601682 0  0.000000 0.000000 0  0.939626 0 0.500477  0.000000e+00
0.000000 0.000000 413349 -1	119 1 1.000000  22.724017 -30.259218 0  0.000000 0.000000 0  0.980691 0 0.465324  0.000000e+00
0.000000 0.000000 413350 -1	120 1 1.000000  39.123178 -42.429426 0  0.000000 0.000000 0  1.523606 0 0.365511  0.000000e+00
0.000000 0.000000 413351 -1	121 1 1.000000  -20.847790 13.575979 0  0.000000 0.000000 0  2.800062 0 0.435247  0.000000e+00
0.000000 0.000000 413352 -1	122 1 1.000000  -48.658462 28.984316 0  -0.014436 0.006085 0  2.520450 0 0.588852  1.623434e-08
0.000000 0.000000 413353 -1	123 1 1.000000  38.080431 -47.155880 0  0.000000 0.000000 0  1.775148 0 0.395616  0.000000e+00
0.000000 0.000000 413354 -1	124 1 1.000000  48.063676 -30.317578 0  0.000000 0.000000 0  1.773003 0 0.524428  0.000000e+00
0.000000 0.000000 413355 -1	125 1 1.000000  -27.511384 -54.313917 0  0.000000 0.000000 0  0.969527 0 0.545060  0.000000e+00
0.000000 0.000000 413356 -1	126 1 1.000000  24.208522 41.793930 0  0.000000 0.000000 0  1.104045 0 0.399276  0.000000e+00
0.000000 0.000000 413357 -1	127 1 1.000000  24.725697 -39.891521 0  0.000000 0.000000 0  1.480640 0 0.563873  0.000000e+00
0.000000 0.000000 413358 -1	128 1 1.000000  -11.556987 -29.943745 0  0.000000 0.000000 0  1.073719 0 0.529221  0.000000e+00
0.000000 0.000000 413359 -1	129 1 1.000000  -0.523314 -16.390799 0  0.000000 0.000000 0  2.017216 0 0.514115  0.000000e+00
0.000000 0.000000 413360 -1	130 1 1.000000  -37.579968 34.077378 0  -0.018684 -0.009957 0  1.199174 0 0.526572  2.112763e-08
0.000000 0.000000 413361 -1	131 1 1.000000  -11.468126 -48.335706 0  0.000000 0.000000 0  3.042877 0 0.477242  0.000000e+00
0.000000 0.000000 413362 -1	132 1 1.000000  -0.895625 -25.846041 0  0.000000 0.000000 0  2.846506 0 0.360286  0.000000e+00
0.000000 0.000000 413363 -1	133 1 1.000000  29.342457 46.728416 0  0.000000 0.000000 0  1.026722 0 0.573550  0.000000e+00
0.000000 0.000000 413364 -1	134 1 1.000000  -8.655077 -33.337845 0  0.000000 0.000000 0  3.045770 0 0.562242  0.000000e+00
0.000000 0.000000 413365 -1	135 1 1.000000  25.340234 -34.592928 0  0.000000 0.000000 0  1.929943 0 0.389714  0.000000e+00
0.000000 0.000000 413366 -1	136 1 1.000000  -28.277441 17.036175 0  -0.967498 -0.920610 0  2.820017 0 0.666717  2.421724e-06
0.000000 0.000000 413367 -1	137 1 1.000000  -30.378869 10.182263 0  0.000000 0.000000 0  2.168107 0 0.278131  0.000000e+00
0.000000 0.000000 413368 -1	138 1 1.000000  13.226204 19.905676 0  0.000000 0.000000 0  2.746306 0 0.626858  0.000000e+00
0.000000 0.000000 413369 -1	139 1 1.000000  41.595799 -50.288101 0  0.017870 0.143295 0  2.864010 0 0.417543  1.038121e-07
0.000000 0.000000 413370 -1	140 1 1.000000  -31.522306 48.425606 0  0.000000 0.000000 0  1.909263 0 0.427934  0.000000e+00
0.000000 0.000000 413371 -1	141 1 1.000000  -1.148171 -21.266197 0  0.486329 0.436311 0  0.214942 0 0.436992  6.097003e-07
0.000000 0.000000 413372 -1	142 1 1.000000  -9.535959 -52.537876 0  -0.354676 1.151682 0  2.772598 0 0.427967  9.837704e-07
0.000000 0.000000 413373 -1	143 1 1.000000  -35.897407 13.298948 0  0.000000 0.000000 0  1.236864 0 0.629906  0.000000e+00
0.000000 0.000000 413374 -1	144 1 1.000000  46.561551 -11.231195 0  0.000000 0.000000 0  2.256764 0 0.670596  0.000000e+00
0.000000 0.000000 413375 -1	145 1 1.000000  32.749409 -31.435900 0  0.000000 0.000000 0  1.615751 0 0.446054  0.000000e+00
0.000000 0.000000 413376 -1	146 1 1.000000  28.097720 38.573299 0  0.018353 -0.039412 0  0.177715 0 0.606575  4.657566e-08
0.000000 0.000000 413377 -1	147 1 1.000000  -32.490068 -22.481179 0  0.000000 0.000000 0  1.779264 0 0.448206  0.000000e+00
0.000000 0.000000 413378 -1	148 1 1.000000  24.375937 -11.331916 0  1.511184 0.842473 0  2.586743 0 0.475035  1.632159e-06
0.000000 0.000000 413379 -1	149 1 1.000000  10.926854 49.506611 0  0.000000 0.000000 0  2.302114 0 0.477262  0.000000e+00
0.000000 0.000000 413380 -1	150 1 1.000000  27.788282 25.518334 0  0.000000 0.000000 0  2.910705 0 0.537270  0.000000e+00
0.000000 0.000000 413381 -1	151 1 1.000000  27.523366 15.454635 0  -0.015963 0.004790 0  0.471610 0 0.533535  1.543288e-08
0.000000 0.000000 413382 -1	152 1 1.000000  -37.022954 -36.934067 0  0.000000 0.000000 0  1.698316 0 0.383391  0.000000e+00
0.000000 0.000000 413383 -1	153 1 1.000000  -33.658477 34.749348 0  0.000000 0.000000 0  1.571530 0 0.437182  0.000000e+00
0.000000 0.000000 413384 -1	154 1 1.000000  -48.759074 27.258126 0  0.000000 0.000000 0  0.085599 0 0.549126  0.000000e+00
0.000000 0.000000 413385 -1	155 1 1.000000  27.079474 -15.138858 0  0.000000 0.000000 0  0.234220 0 0.514674  0.000000e+00
0.000000 0.000000 413386 -1	156 1 1.000000  -28.157494 -15.391141 0  0.000000 0.000000 0  2.687340 0 0.404664  0.000000e+00
0.000000 0.000000 413387 -1	157 1 1.000000  3.638038 -18.884850 0  0.000000 0.000000 0  0.921776 0 0.471586  0.000000e+00
0.000000 0.000000 413388 -1	158 1 1.000000  3.684011 -36.822663 0  0.000000 0.000000 0  3.046526 0 0.583359  0.000000e+00
0.000000 0.000000 413389 -1	159 1 1.000000  26.732901 -41.640296 0  0.000000 0.000000 0  0.161929 0 0.448091  0.000000e+00
0.000000 0.000000 413390 -1	160 1 1.000000  6.193996 -46.852380 0  0.000000 0.000000 0  1.959244 0 0.531839  0.000000e+00
0.000000 0.000000 413391 -1	161 1 1.000000  46.833047 -28.321048 0  -1.349273 -0.685583 0  0.791671 0 0.405809  1.290242e-06
0.000000 0.000000 413392 -1	162 1 1.000000  6.709138 45.407095 0  0.029544 0.028484 0  2.338333 0 0.725270  5.269584e-08
0.000000 0.000000 413393 -1	163 1 1.000000  30.647939 -48.607488 0  0.000000 0.000000 0  1.046096 0 0.400183  0.000000e+00
0.000000 0.000000 413394 -1	164 1 1.000000  2.446792 24.418745 0  0.000000 0.000000 0  0.052539 0 0.504925  0.000000e+00
0.000000 0.000000 413395 -1	165 1 1.000000  24.462434 10.953044 0  0.000000 0.000000 0  0.758021 0 0.508337  0.000000e+00
0.000000 0.000000 413396 -1	166 1 1.000000  36.161080 -14.558105 0  0.000000 0.000000 0  2.779626 0 0.588371  0.000000e+00
0.000000 0.000000 413397 -1	167 1 1.000000  -10.022630 10.192935 0  0.000000 0.000000 0  0.011998 0 0.572937  0.000000e+00
0.000000 0.000000 413398 -1	168 1 1.000000  -3.508036 5.917744 0  0.000000 0.000000 0  0.121737 0 0.428433  0.000000e+00
0.000000 0.000000 413399 -1	169 1 1.000000  -31.175944 35.549926 0  0.000000 0.000000 0  2.380310 0 0.452304  0.000000e+00
0.000000 0.000000 413400 -1	170 1 1.000000  -31.706048 26.226151 0  0.000000 0.000000 0  2.425748 0 0.451389  0.000000e+00
0.000000 0.000000 413401 -1	171 1 1.000000  12.598787 -1.804664 0  0.000000 0.000000 0  1.463203 0 0.378923  0.000000e+00
0.000000 0.000000 413402 -1	172 1 1.000000  43.417786 -32.191686 0  0.000000 0.000000 0  2.327304 0 0.621165  0.000000e+00
0.000000 0.000000 413403 -1	173 1 1.000000  -0.246439 -54.250445 0  0.000000 0.000000 0  2.408143 0 0.532871  0.000000e+00
0.000000 0.000000 413404 -1	174 1 1.000000  -36.578035 2.524621 0  0.000000 0.000000 0  1.610295 0 0.474063  0.000000e+00
0.000000 0.000000 413405 -1	175 1 1.000000  4.444751 -12.650317 0  0.000000 0.000000 0  0.932637 0 0.466414  0.000000e+00
0.000000 0.000000 413406 -1	176 1 1.000000  -42.311279 -48.487163 0  0.000000 0.000000 0  2.055957 0 0.548641  0.000000e+00
0.000000 0.000000 413407 -1	177 1 1.000000  47.569570 43.628713 0  0.000000 0.000000 0  2.233014 0 0.354817  0.000000e+00
0.000000 0.000000 413408 -1	178 1 1.000000  35.579926 2.957383 0  0.000000 0.000000 0  0.511654 0 0.499126  0.000000e+00
0.000000 0.000000 413409 -1	179 1 1.000000  41.846912 -7.707554 0  0.000000 0.000000 0  0.624993 0 0.536389  0.000000e+00
0.000000 0.000000 413410 -1	180 1 1.000000  -2.590884 -40.755690 0  0.000000 0.000000 0  2.283320 0 0.311779  0.000000e+00
0.000000 0.000000 413411 -1	181 1 1.000000  1.857401 44.453068 0  0.000000 0.000000 0  0.801794 0 0.541343  0.000000e+00
0.000000 0.000000 413412 -1	182 1 1.000000  23.553488 37.224153 0  0.000000 0.000000 0  2.709527 0 0.439088  0.000000e+00
0.000000 0.000000 413413 -1	183 1 1.000000  17.090885 -18.901088 0  1.946383 1.002011 0  0.244668 0 0.434532  1.942139e-06
0.000000 0.000000 413414 -1	184 1 1.000000  -46.555986 20.150368 0  0.000389 0.000206 0  0.279287 0 0.455502  4.030533e-10
0.000000 0.000000 413415 -1	185 1 1.000000  -42.282426 -32.339263 0  0.000000 0.000000 0  0.010270 0 0.601367  0.000000e+00
0.000000 0.000000 413416 -1	186 1 1.000000  -24.908015 -52.404248 0  -2.808254 3.259655 0  2.089922 0 0.666252  5.203206e-06
0.000000 0.000000 413417 -1	187 1 1.000000  -14.562734 -30.681752 0  0.000000 0.000000 0  3.096842 0 0.484263  0.000000e+00
0.000000 0.000000 413418 -1	188 1 1.000000  2.903020 13.513051 0  0.000000 0.000000 0  0.244762 0 0.575243  0.000000e+00
0.000000 0.000000 413419 -1	189 1 1.000000  13.527278 9.962605 0  0.000000 0.000000 0  1.013966 0 0.532618  0.000000e+00
0.000000 0.000000 413420 -1	190 1 1.000000  20.472045 34.092235 0  -0.006586 0.785986 0  2.493903 0 0.578373  6.198759e-07
0.000000 0.000000 413421 -1	191 1 1.000000  -38.405860 -47.035946 0  0.000000 0.000000 0  2.950283 0 0.570786  0.000000e+00
0.000000 0.000000 413422 -1	192 1 1.000000  11.689962 47.081213 0  0.818731 0.235896 0  2.041674 0 0.438622  6.983951e-07
0.000000 0.000000 413423 -1	193 1 1.000000  47.184471 45.817230 0  -0.505592 0.076339 0  2.074762 0 0.418972  3.755572e-07
0.000000 0.000000 413424 -1	194 1 1.000000  1.104773 -48.194965 0  0.000000 0.000000 0  2.597514 0 0.773400  0.000000e+00
0.000000 0.000000 413425 -1	195 1 1.000000  -1.078872 -17.985870 0  0.000000 0.000000 0  1.420679 0 0.430841  0.000000e+00
0.000000 0.000000 413426 -1	196 1 1.000000  -14.704216 -44.179360 0  0.000000 0.000000 0  2.901912 0 0.394832  0.000000e+00
0.000000 0.000000 413427 -1	197 1 1.000000  37.540933 -3.274373 0  0.000000 0.000000 0  2.294317 0 0.423298  0.000000e+00
0.000000 0.000000 413428 -1	198 1 1.000000  -30.322295 -18.829824 0  0.000000 0.000000 0  1.969368 0 0.333731  0.000000e+00
