pi,ti,ci,zi,ni,div,div2,pos_min,min_ac,1st_min
6,37,1,1,1,0.05653361374054731,0.04591040323693478,0.9907407407407407,0.9719949228229696,0.3888888888888889
6,37,1,1,2,0.08288213331426798,0.08200855700333252,0.9904761904761905,0.958953610168172,0.49523809523809526
6,37,1,1,3,0.18169200582047698,0.2131366837993231,0.9906542056074766,0.9100030251543432,0.4953271028037383
6,37,1,2,0,0.06888572516396549,0.008997570538049837,0.30701754385964913,0.9894254369265842,0.15350877192982457
6,37,1,2,1,0.05963152945115519,0.04174103460417059,0.7962962962962963,0.9762578169777808,0.38425925925925924
6,37,1,2,2,0.07269009084824075,0.08011445270890376,0.9904761904761905,0.9640010978656331,0.49523809523809526
6,37,1,2,3,0.1715919926570265,0.20318344835515892,0.9906542056074766,0.9150058354128747,0.4953271028037383
6,38,1,0,0,0.12415949804911672,0.008887566085760122,0.2982456140350877,0.9814849871330265,0.14912280701754385
6,38,1,0,1,0.06787062269475902,0.04524797440138369,0.9907407407407407,0.9663789044984296,0.11574074074074074
6,38,1,0,2,0.0897105475111779,0.07869107755564991,0.9904761904761905,0.9555719193277976,0.14761904761904762
6,38,1,0,3,0.17830764596175466,0.2022551358574253,0.9906542056074766,0.9116793903180094,0.4953271028037383
6,38,1,1,0,0.09142433197073109,0.008201311167596707,0.2982456140350877,0.9863665469868208,0.14912280701754385
6,38,1,1,1,0.054593263620933474,0.04104432651914562,0.9907407407407407,0.9729561147803709,0.36574074074074076
6,38,1,1,2,0.07818522510810802,0.07759073904460818,0.9904761904761905,0.9612796980416989,0.49523809523809526
6,38,1,1,3,0.1705470037743673,0.19606502419718919,0.9906542056074766,0.9155234467285844,0.4953271028037383
6,38,1,2,0,0.07057107041579488,0.007638863145480825,0.2894736842105263,0.9897857661240297,0.14473684210526316
6,38,1,2,1,0.04253205359822471,0.035182036763165815,0.9907407407407407,0.978930880856435,0.3333333333333333
6,38,1,2,2,0.06932334801113338,0.07528319665120399,0.9904761904761905,0.9656684371754387,0.49523809523809526
6,38,1,2,3,0.1595752028722289,0.18616670358225898,0.9906542056074766,0.9209580770819801,0.4953271028037383
6,39,1,0,0,0.1215046407628874,0.007737280596363509,0.2982456140350877,0.98188088690378,0.14912280701754385
6,39,1,0,1,0.06632463874635024,0.040066332447847776,0.9907407407407407,0.9671447391395395,0.1111111111111111
6,39,1,0,2,0.0975107157383515,0.07663851051674662,0.9142857142857143,0.955423672805325,0.1523809523809524
6,39,1,0,3,0.16802335626514747,0.1851869753814256,0.9906542056074766,0.9167734777378241,0.4953271028037383
6,39,1,1,0,0.09589568161675306,0.008054264575893222,0.2982456140350877,0.9856997667764491,0.14912280701754385
6,39,1,1,1,0.05449861983295738,0.03722440890743896,0.9907407407407407,0.9730029985086739,0.12962962962962962
6,39,1,1,2,0.0784720140327666,0.07575397527944273,0.9904761904761905,0.9611376692409156,0.47619047619047616
6,39,1,1,3,0.16234812297925474,0.18212765235135833,0.9906542056074766,0.9195845745990607,0.4953271028037383
6,39,1,2,0,0.07210566462220198,0.007538727106340024,0.2807017543859649,0.989879906719691,0.14035087719298245
6,39,1,2,1,0.06283342228695098,0.03269347790014831,0.6759259259259259,0.978764630430799,0.16666666666666666
6,39,1,2,2,0.06862899281169964,0.07352501016725851,0.9904761904761905,0.9660123083218249,0.49523809523809526
6,39,1,2,3,0.15103816042747428,0.17361493195970878,0.9906542056074766,0.9251867055826529,0.4953271028037383
6,40,1,0,0,0.11286671044234929,0.009617189863956767,0.30701754385964913,0.9826739698882359,0.15350877192982457
6,40,1,0,1,0.09840332087654097,0.03757393275410913,0.6851851851851852,0.966287751181185,0.1111111111111111
6,40,1,0,2,0.09719666476831518,0.0792600533617643,0.9238095238095239,0.9551043977022544,0.1619047619047619
6,40,1,0,3,0.17254439154502865,0.18675969931275235,0.9906542056074766,0.9145340864309671,0.4953271028037383
6,40,1,1,0,0.09551174004173302,0.00935993973859565,0.2982456140350877,0.9857570212218468,0.14912280701754385
6,40,1,1,1,0.08019212465753615,0.03415897634977092,0.6944444444444444,0.9721555122716888,0.12037037037037036
6,40,1,1,2,0.07900069375898239,0.0763433400442485,0.9809523809523809,0.9612520406801182,0.49047619047619045
6,40,1,1,3,0.16442693869825592,0.18333581781907757,0.9906542056074766,0.918554880831705,0.4953271028037383
6,40,1,2,0,0.07340546849388654,0.00942603842201724,0.2807017543859649,0.9896974781061212,0.14035087719298245
6,40,1,2,1,0.06228542962708125,0.02951209760342399,0.6851851851851852,0.9786614731833148,0.14351851851851852
6,40,1,2,2,0.07151340817821289,0.07614541255124825,0.9904761904761905,0.9645838359498374,0.49523809523809526
6,40,1,2,3,0.15262789401226298,0.17404432239566256,0.9906542056074766,0.9243992674518697,0.4953271028037383
6,41,1,0,0,0.04674955674547753,0.013627132623528087,0.8157894736842105,0.9809311018538184,0.16228070175438597
6,41,1,0,1,0.09844304929961376,0.03557926093098732,0.7129629629629629,0.9649068759441192,0.1111111111111111
6,41,1,0,2,0.09662009445721302,0.08264848180113506,0.9428571428571428,0.9544505268987424,0.4714285714285714
6,41,1,0,3,0.17642134497033002,0.1922246020527778,0.9906542056074766,0.9126137263231076,0.4953271028037383
6,41,1,1,0,0.03878910837744405,0.013467638234144843,0.8157894736842105,0.9841781268460426,0.14912280701754385
6,41,1,1,1,0.0818773988442124,0.03241157386993729,0.7037037037037037,0.9711912855918512,0.125
6,41,1,1,2,0.08435037258589569,0.08307541033842616,0.9904761904761905,0.9582264821479374,0.49523809523809526
6,41,1,1,3,0.17202230079757483,0.1913852992983655,0.9906542056074766,0.914792692128304,0.4953271028037383
6,41,1,2,0,0.03133132774388544,0.013098662348022727,0.7982456140350878,0.9874949525232738,0.14035087719298245
6,41,1,2,1,0.06297701720624999,0.028178962504002893,0.7037037037037037,0.977841419871875,0.1388888888888889
6,41,1,2,2,0.07374894612344837,0.07851930652960007,0.9904761904761905,0.9634767123960065,0.49523809523809526
6,41,1,2,3,0.15924652549193058,0.1811614981725286,0.9906542056074766,0.9211208798965204,0.4953271028037383
6,42,1,0,0,0.05579279417228169,0.019356583178579415,0.7982456140350878,0.9777318233786069,0.15789473684210525
6,42,1,0,1,0.09753294028538834,0.03306331655457955,0.7314814814814815,0.9643282301733996,0.11574074074074074
6,42,1,0,2,0.1004224653487085,0.0924353777378025,0.9714285714285714,0.9512233739734844,0.4857142857142857
6,42,1,0,3,0.1858275371177172,0.20422314444465653,0.9906542056074766,0.907954584418327,0.4953271028037383
6,42,1,1,0,0.04815372307951245,0.01937609934996127,0.8070175438596491,0.9805695503363371,0.14473684210526316
6,42,1,1,1,0.08736550454673643,0.032279061216632,0.7222222222222222,0.9684513455803452,0.13425925925925927
6,42,1,1,2,0.09047525851693154,0.09065284515917589,0.9904761904761905,0.9551932053059006,0.49523809523809526
6,42,1,1,3,0.17931635649647729,0.20035419933368026,0.9906542056074766,0.9111797486512776,0.4953271028037383
6,42,1,2,0,0.038570447477023165,0.01843916769662578,0.7807017543859649,0.9849439919936182,0.13596491228070176
6,42,1,2,1,0.06896246353415213,0.02840299099969228,0.7129629629629629,0.9754161588327328,0.1388888888888889
6,42,1,2,2,0.0776445997651018,0.08343162029818615,0.9904761904761905,0.9615474363068067,0.49523809523809526
6,42,1,2,3,0.16573122800263113,0.19007333802565005,0.9906542056074766,0.9179088309893509,0.4953271028037383
6,43,1,0,0,0.06220680161154379,0.02458509591662604,0.7982456140350878,0.9751718467252172,0.12280701754385964
6,43,1,0,1,0.09995536172560222,0.03557998783045721,0.75,0.9625167393528992,0.125
6,43,1,0,2,0.12134279831762014,0.0980069334142483,0.8380952380952381,0.9491515892764258,0.41904761904761906
6,43,1,0,3,0.18306352009782204,0.2035442952933672,0.9906542056074766,0.9093236769608919,0.4953271028037383
6,43,1,1,0,0.05438408755570756,0.02433730569072891,0.7982456140350878,0.9782940703176781,0.14035087719298245
6,43,1,1,1,0.08770870924015414,0.0339449674333672,0.75,0.9671092340349422,0.1388888888888889
6,43,1,1,2,0.09079997806692397,0.0934965885496506,0.9904761904761905,0.9550323918144757,0.4380952380952381
6,43,1,1,3,0.17780971851803457,0.20148247950153117,0.9906542056074766,0.9119260272761137,0.4953271028037383
6,43,1,2,0,0.04431124142242067,0.02323554821480207,0.7807017543859649,0.9827030680412481,0.13596491228070176
6,43,1,2,1,0.06739669547899188,0.028675294520215677,0.7407407407407407,0.9750382609337067,0.14351851851851852
6,43,1,2,2,0.08048247394140567,0.08838420321423712,0.9904761904761905,0.9601420129052086,0.49523809523809526
6,43,1,2,3,0.16383463357383196,0.1886319924016949,0.9906542056074766,0.9188482656129617,0.4953271028037383
6,44,1,0,0,0.0663082088627621,0.027279927534271338,0.7982456140350878,0.9735348815503888,0.11842105263157894
6,44,1,0,1,0.10174672017361594,0.03796069131884271,0.7592592592592593,0.9613739303044606,0.13425925925925927
6,44,1,0,2,0.11746627375457576,0.09218049413923063,0.819047619047619,0.9518947640814595,0.4095238095238095
6,44,1,0,3,0.1702684912538779,0.18866616429682548,0.9906542056074766,0.915661401528453,0.4953271028037383
6,44,1,1,0,0.05918436801010838,0.02679187605575784,0.7894736842105263,0.9766377494696941,0.12719298245614036
6,44,1,1,1,0.08742250652813903,0.034840120066689184,0.7685185185185185,0.9664070923989095,0.14351851851851852
6,44,1,1,2,0.08634879791829982,0.0892041869392944,0.9904761904761905,0.957236785792842,0.43333333333333335
6,44,1,1,3,0.1661411519293376,0.18747699669874554,0.9906542056074766,0.9177057845583655,0.4953271028037383
6,44,1,2,0,0.048329348493636626,0.0256276510150863,0.7807017543859649,0.9811345964213436,0.13157894736842105
6,44,1,2,1,0.06836882678948782,0.030095228118214183,0.7592592592592593,0.9740451676076944,0.14351851851851852
6,44,1,2,2,0.07815565825007983,0.08570253222437371,0.9904761904761905,0.9612943406761509,0.4857142857142857
6,44,1,2,3,0.15613756461633302,0.17937673974580143,0.9906542056074766,0.9226608324797603,0.4953271028037383
6,45,1,0,0,0.0686195945577501,0.02672056173955327,0.7982456140350878,0.972612354803705,0.12280701754385964
6,45,1,0,1,0.1010036406271,0.04085261183189016,0.7870370370370371,0.9602531969754468,0.1388888888888889
6,45,1,0,2,0.0933822181789849,0.08682355937420985,0.9904761904761905,0.9537535681399313,0.23333333333333334
6,45,1,0,3,0.16423748956498224,0.17976883982182243,0.9906542056074766,0.9186487201220181,0.4953271028037383
6,45,1,1,0,0.06211231852073253,0.02671176986404739,0.7894736842105263,0.9754819795312898,0.12719298245614036
6,45,1,1,1,0.0906791916979508,0.03843833391883594,0.7870370370370371,0.9643160588225657,0.14351851851851852
6,45,1,1,2,0.08221009464297022,0.08262788893415626,0.9904761904761905,0.9592864293196719,0.41904761904761906
6,45,1,1,3,0.15874840225845135,0.17665934876465247,0.9906542056074766,0.9213676138345989,0.4953271028037383
6,45,1,2,0,0.051339534891513106,0.026509938045686972,0.7807017543859649,0.9799595675204181,0.13157894736842105
6,45,1,2,1,0.07264762380545892,0.033886828333290424,0.7777777777777778,0.9717481462978771,0.1527777777777778
6,45,1,2,2,0.0749692590336952,0.08115327229131779,0.9904761904761905,0.9628723669547414,0.49523809523809526
6,45,1,2,3,0.14756140734590564,0.16723846207331225,0.9906542056074766,0.9269088356137103,0.4953271028037383
6,46,1,0,0,0.0680609044737767,0.026609357733396517,0.8070175438596491,0.9725368280193533,0.12280701754385964
6,46,1,0,1,0.10219299978521829,0.04451516170518591,0.7870370370370371,0.9597851621215576,0.12962962962962962
6,46,1,0,2,0.08991390125056317,0.08251341212978264,0.9904761904761905,0.9554712108092449,0.23809523809523808
6,46,1,0,3,0.1570952612146145,0.1687576664088268,0.9906542056074766,0.9221864593983685,0.4953271028037383
6,46,1,1,0,0.06097874469386854,0.025958244523146323,0.7807017543859649,0.9761968935186215,0.12719298245614036
6,46,1,1,1,0.08639620402689999,0.03945914356574414,0.7870370370370371,0.9660014937857107,0.1527777777777778
6,46,1,1,2,0.07741253582607725,0.07830018473500719,0.9904761904761905,0.9616623632099427,0.49523809523809526
6,46,1,1,3,0.14714280460320692,0.16203008219491738,0.9906542056074766,0.9271161808974769,0.4953271028037383
6,46,1,2,0,0.05097265458277676,0.02626053705318002,0.7807017543859649,0.9801027795707582,0.13157894736842105
6,46,1,2,1,0.06937301602077706,0.03425751807537519,0.7962962962962963,0.9723792621398758,0.1574074074074074
6,46,1,2,2,0.07245968198684179,0.07756650504159888,0.9904761904761905,0.9641152051112784,0.48095238095238096
6,46,1,2,3,0.1359795380241047,0.15320136854212965,0.9906542056074766,0.9326456493899294,0.4953271028037383
6,47,1,0,0,0.07765729362419345,0.026251724993188476,0.7280701754385965,0.9717300203034734,0.12280701754385964
6,47,1,0,1,0.10158376797695665,0.04672959264291067,0.7870370370370371,0.9600249061201791,0.13425925925925927
6,47,1,0,2,0.08887182149406772,0.07608325115653018,0.9904761904761905,0.9559872884029379,0.24285714285714285
6,47,1,0,3,0.14224683305188218,0.15076993796724597,0.9906542056074766,0.9295412883014041,0.4953271028037383
6,47,1,1,0,0.06691478207837871,0.02624850985359333,0.7631578947368421,0.974466727891145,0.12280701754385964
6,47,1,1,1,0.09420860161257179,0.04429832921986148,0.7685185185185185,0.9637994725285025,0.16203703703703703
6,47,1,1,2,0.07661190171645443,0.07320320621010538,0.9904761904761905,0.9620588677213749,0.2571428571428571
6,47,1,1,3,0.13826143031963778,0.15003361723456246,0.9906542056074766,0.9315153662902729,0.4953271028037383
6,47,1,2,0,0.05427488364369849,0.025692641063159258,0.7631578947368421,0.979289847030694,0.13157894736842105
6,47,1,2,1,0.17756920626887673,0.03766122990818123,0.3333333333333333,0.9704051322885205,0.16666666666666666
6,47,1,2,2,0.07295544477863175,0.07525912603779104,0.9809523809523809,0.9642170913704806,0.3476190476190476
6,47,1,2,3,0.12758262382065685,0.14167949231942858,0.9906542056074766,0.9368048685748148,0.4953271028037383
6,48,1,0,0,0.08258522200163254,0.026613234863463692,0.7280701754385965,0.969936081464318,0.12280701754385964
6,48,1,0,1,0.10825527422863483,0.04851656508419266,0.75,0.9594042721642619,0.13425925925925927
6,48,1,0,2,0.09092553862218047,0.07628211286994811,0.9904761904761905,0.9549702094442535,0.24761904761904763
6,48,1,0,3,0.1312891505100894,0.138337582748356,0.9906542056074766,0.9349689254482735,0.4953271028037383
6,48,1,1,0,0.06991279027017497,0.026327007402311545,0.7456140350877193,0.9739360211712067,0.12719298245614036
6,48,1,1,1,0.09262806675166506,0.04471893255782132,0.7777777777777778,0.9639779740410191,0.16666666666666666
6,48,1,1,2,0.07979258634083225,0.07562179908840495,0.9904761904761905,0.960483671526445,0.32857142857142857
6,48,1,1,3,0.12682331708218267,0.13668808689906434,0.9906542056074766,0.9371809737817226,0.4953271028037383
6,48,1,2,0,0.05802570098689663,0.026813093207693883,0.7456140350877193,0.9783676114741833,0.13157894736842105
6,48,1,2,1,0.17811136639053876,0.038486422135166634,0.3425925925925926,0.9694901826090281,0.1712962962962963
6,48,1,2,2,0.11543390399863143,0.07363414620637798,0.6190476190476191,0.9642704582861379,0.30952380952380953
6,48,1,2,3,0.11697361648359453,0.12845220384495473,0.9906542056074766,0.9420597974427055,0.4953271028037383
6,49,1,0,0,0.09239317769279878,0.02793574346148756,0.7192982456140351,0.966770874689432,0.12719298245614036
6,49,1,0,1,0.11578153938157154,0.05093839465361319,0.75,0.9565819227319107,0.1712962962962963
6,49,1,0,2,0.19079367030198294,0.07446889832601432,0.49523809523809526,0.9527558530680804,0.24761904761904763
6,49,1,0,3,0.13201529770955356,0.13708967073444844,0.9906542056074766,0.9346092450597538,0.4953271028037383
6,49,1,1,0,0.0769555363434098,0.026762612899459328,0.7280701754385965,0.9719854845767412,0.12719298245614036
6,49,1,1,1,0.09726773917120642,0.04829956716159298,0.7870370370370371,0.9617233433817012,0.16203703703703703
6,49,1,1,2,0.16282127946064318,0.0721000972276012,0.5047619047619047,0.9589070104218377,0.2523809523809524
6,49,1,1,3,0.12367560879016269,0.131897002566847,0.9906542056074766,0.9387401190104802,0.4953271028037383
6,49,1,2,0,0.061887809768354986,0.026642292702657416,0.7368421052631579,0.9771992279800797,0.13157894736842105
6,49,1,2,1,0.19985398287754733,0.04139953445164348,0.32407407407407407,0.9676162527744715,0.16203703703703703
6,49,1,2,2,0.13044551811276245,0.07174945810121174,0.5714285714285714,0.9627298519677822,0.2857142857142857
6,49,1,2,3,0.11326958819660553,0.12319296858975624,0.9906542056074766,0.9438945030428029,0.4953271028037383
7,0,1,0,0,0.06905174365325087,0.07373548418754318,0.9914529914529915,0.9657692210949697,0.47435897435897434
7,0,1,0,1,0.2531173603482663,0.25955764931310665,0.9913793103448276,0.8745323429308163,0.3103448275862069
7,0,1,0,2,0.4211178963167534,0.10140746730016208,0.5229357798165137,0.8898911922474544,0.12385321100917432
7,0,1,0,3,0.3704104045524099,0.3885610127791839,0.908256880733945,0.8317861006849148,0.3440366972477064
7,0,1,1,0,0.0676582115663891,0.0684896341799448,0.8974358974358975,0.9696405460920049,0.44871794871794873
7,0,1,1,1,0.2416827099868449,0.25752347366037787,0.9913793103448276,0.8802003808254864,0.3232758620689655
7,0,1,1,2,0.357772582710007,0.10287981572402202,0.5229357798165137,0.9064539577317872,0.26146788990825687
7,0,1,1,3,0.32196403282831965,0.3791724970292675,0.963302752293578,0.8449255805184699,0.481651376146789
7,0,1,2,0,0.05606876756285093,0.05757784528258805,0.9145299145299145,0.9743617173964741,0.45726495726495725
7,0,1,2,1,0.22622005412161522,0.2574280028816433,0.9913793103448276,0.8878650593793718,0.4956896551724138
7,0,1,2,2,0.27833298198943873,0.10214475446827433,0.5229357798165137,0.9272248625073486,0.26146788990825687
7,0,1,2,3,0.2894699785326798,0.36116078216589603,0.9908256880733946,0.8565928546718834,0.4954128440366973
7,1,1,0,0,0.07126146146666604,0.07522567175207226,0.9914529914529915,0.9646738054267809,0.41025641025641024
7,1,1,0,1,0.24887824453171944,0.2573747362825248,0.9913793103448276,0.8766336287881563,0.30603448275862066
7,1,1,0,2,0.4381201036914365,0.4523020513970147,0.9908256880733946,0.7829496734005728,0.10550458715596331
7,1,1,0,3,0.37458523672082233,0.3613748296283359,0.8899082568807339,0.8333267524682579,0.10091743119266056
7,1,1,1,0,0.06959172477747186,0.07099284098082023,0.8888888888888888,0.9690703445433458,0.4444444444444444
7,1,1,1,1,0.23398746189448008,0.2550050824952735,0.9913793103448276,0.8840148356988569,0.3275862068965517
7,1,1,1,2,0.3888569354376304,0.4402604036651709,0.9908256880733946,0.8073552796914492,0.4954128440366973
7,1,1,1,3,0.3602581709219123,0.355136658195359,0.8348623853211009,0.8496170020463577,0.41743119266055045
7,1,1,2,0,0.057493283182411224,0.06033207790672869,0.9145299145299145,0.9737103363225726,0.45726495726495725
7,1,1,2,1,0.22287711119164155,0.25454936305423076,0.9913793103448276,0.8895221216075915,0.4956896551724138
7,1,1,2,2,0.33488677093566294,0.40763684964335506,0.9908256880733946,0.8340927923804973,0.4954128440366973
7,1,1,2,3,0.3339216801923615,0.3452109587373966,0.8348623853211009,0.8606106747820876,0.41743119266055045
7,2,1,0,0,0.06930722307463923,0.07235984993465105,0.9914529914529915,0.9656425731766746,0.44871794871794873
7,2,1,0,1,0.2522557622596009,0.2681136822081882,0.9913793103448276,0.874959428190284,0.3103448275862069
7,2,1,0,2,0.34134473187086173,0.3072004816452137,0.9908256880733946,0.8308934355869125,0.10091743119266056
7,2,1,0,3,0.3860604659618171,0.3471375727362146,0.8440366972477065,0.8370753996858387,0.42201834862385323
7,2,1,1,0,0.06324888273599917,0.0665113909460238,0.9230769230769231,0.9708082079680004,0.46153846153846156
7,2,1,1,1,0.23302279934506306,0.2604270949460622,0.9913793103448276,0.8844930089453351,0.34051724137931033
7,2,1,1,2,0.2938548819760077,0.3023029054185088,0.9908256880733946,0.854420517186198,0.4954128440366973
7,2,1,1,3,0.3662474036476313,0.34106534509919584,0.8073394495412844,0.8521570113715984,0.4036697247706422
7,2,1,2,0,0.056402731037819676,0.05977370172779973,0.9316239316239316,0.9737269329781096,0.4658119658119658
7,2,1,2,1,0.22611073092251835,0.2614836305681536,0.9913793103448276,0.8879192497582344,0.4956896551724138
7,2,1,2,2,0.2573805659963585,0.29297915184917483,0.9908256880733946,0.8724903617999692,0.4954128440366973
7,2,1,2,3,0.33992308876046373,0.33813818352455793,0.8165137614678899,0.8612240600932052,0.40825688073394495
7,3,1,0,0,0.06872734874537254,0.07121822135315549,0.9914529914529915,0.9659300322458837,0.4444444444444444
7,3,1,0,1,0.25333281424867443,0.27235999646206177,0.9741379310344828,0.8766094482323267,0.31896551724137934
7,3,1,0,2,0.23773350747932462,0.17217564460949902,0.9908256880733946,0.8822237669368483,0.10091743119266056
7,3,1,0,3,0.41753307072418533,0.35751367899543923,0.7981651376146789,0.8333698295733756,0.39908256880733944
7,3,1,1,0,0.06239010019471247,0.06532429069329135,0.9401709401709402,0.970671320421289,0.4700854700854701
7,3,1,1,1,0.23554464401892608,0.26846080523695,0.9913793103448276,0.8832429566285496,0.3577586206896552
7,3,1,1,2,0.1983118514356196,0.17246216037354456,0.9908256880733946,0.9017537616740967,0.2798165137614679
7,3,1,1,3,0.37725183959383995,0.3450166454689335,0.7981651376146789,0.849445366767596,0.39908256880733944
7,3,1,2,0,0.052079417333584205,0.05715129360433498,0.9914529914529915,0.9741828529457446,0.49572649572649574
7,3,1,2,1,0.22778024239240274,0.268568806033777,0.9913793103448276,0.887091690193421,0.4956896551724138
7,3,1,2,2,0.1663416878280402,0.16934292999295578,0.9908256880733946,0.9175921913512461,0.4954128440366973
7,3,1,2,3,0.3475244313630526,0.3382778923234908,0.8073394495412844,0.8597149084406026,0.4036697247706422
7,4,1,0,0,0.06748162877865883,0.06778150356306252,0.9487179487179487,0.9679894837844824,0.47435897435897434
7,4,1,0,1,0.2473870913316366,0.27796811571544455,0.9913793103448276,0.8773727780037146,0.38362068965517243
7,4,1,0,2,0.34816151424998426,0.10200192215417062,0.5596330275229358,0.9025786588566558,0.11467889908256881
7,4,1,0,3,0.44897757305670005,0.37426653927281556,0.7798165137614679,0.8249399371109197,0.38990825688073394
7,4,1,1,0,0.05833683140480157,0.06316062764794714,0.9914529914529915,0.9710808869959103,0.48717948717948717
7,4,1,1,1,0.23606414743173207,0.2760047041851863,0.9913793103448276,0.8829854441609949,0.4956896551724138
7,4,1,1,2,0.28515187012002036,0.10173238578719403,0.5504587155963303,0.921517833911921,0.27522935779816515
7,4,1,1,3,0.4038901396678149,0.36292575727078447,0.7889908256880734,0.8406671926081097,0.3944954128440367
7,4,1,2,0,0.05116730322093606,0.054979875838809866,0.9914529914529915,0.9746350120785103,0.49572649572649574
7,4,1,2,1,0.22799068603791436,0.2728009359327765,0.9827586206896551,0.8879700939296455,0.4267241379310345
7,4,1,2,2,0.21288012506831971,0.10076221807067806,0.5504587155963303,0.9414091398894533,0.27522935779816515
7,4,1,2,3,0.36259740963299264,0.3500702462517178,0.7981651376146789,0.8552936943207782,0.39908256880733944
7,5,1,0,0,0.07349345301029894,0.0721518256049972,0.9316239316239316,0.9657658701789633,0.4658119658119658
7,5,1,0,1,0.25296166568482237,0.28765967297723705,0.9913793103448276,0.874609519164851,0.39655172413793105
7,5,1,0,2,0.3458948640121569,0.07229919607381848,0.5779816513761468,0.9000395576478629,0.11926605504587157
7,5,1,0,3,0.49945442021542374,0.4079744019238678,0.7706422018348624,0.8075496729445156,0.3853211009174312
7,5,1,1,0,0.06250763159523065,0.06676253485297423,0.9829059829059829,0.9692804374638824,0.49145299145299143
7,5,1,1,1,0.24177631873049146,0.2873789080928424,0.9913793103448276,0.8801539799396271,0.4051724137931034
7,5,1,1,2,0.28610929673619867,0.07091948001114003,0.5596330275229358,0.9199418940325316,0.14678899082568808
7,5,1,1,3,0.4418606116132577,0.40023370319387624,0.7889908256880734,0.8256880156021094,0.3944954128440367
7,5,1,2,0,0.053999531555492225,0.057794307973141404,0.9914529914529915,0.9732310014511235,0.49572649572649574
7,5,1,2,1,0.25128990289643033,0.2859566181169207,0.9224137931034483,0.8841033637503533,0.4482758620689655
7,5,1,2,2,0.2147522514545895,0.07059873462241115,0.5412844036697247,0.9418789778173359,0.2706422018348624
7,5,1,2,3,0.391071886791428,0.37944322786850937,0.7981651376146789,0.8439300268309439,0.39908256880733944
7,6,1,0,0,0.07355701934281328,0.07618070973158439,0.9914529914529915,0.9635358365651011,0.48717948717948717
7,6,1,0,1,0.27072097562459907,0.30454313036307357,0.9913793103448276,0.8658064129447031,0.41379310344827586
7,6,1,0,2,0.3214989546856423,0.05296970981203687,0.6055045871559633,0.9026654540859982,0.11926605504587157
7,6,1,0,3,0.5274976031679759,0.42299905505637403,0.7706422018348624,0.7967440428160093,0.3853211009174312
7,6,1,1,0,0.06565976405125475,0.06975278532955154,0.9914529914529915,0.967450715256643,0.49572649572649574
7,6,1,1,1,0.25131208915764863,0.2970054911755379,0.9913793103448276,0.8754271971847862,0.4956896551724138
7,6,1,1,2,0.25541639929949594,0.05176293670084631,0.5779816513761468,0.926187003872164,0.13761467889908258
7,6,1,1,3,0.4558116470047467,0.4117969975285812,0.7889908256880734,0.8201843961357421,0.3944954128440367
7,6,1,2,0,0.05725467769935587,0.061010141960494084,0.9914529914529915,0.9716173392601484,0.49572649572649574
7,6,1,2,1,0.24062796102921077,0.29207636610970844,0.9913793103448276,0.8807232089725895,0.4956896551724138
7,6,1,2,2,0.1954426175108262,0.05163747963918024,0.5596330275229358,0.9453119281277046,0.2798165137614679
7,6,1,2,3,0.40707563411793296,0.39308882739291723,0.7981651376146789,0.8375432102373387,0.39908256880733944
7,7,1,0,0,0.08700245536078517,0.08804402332770825,0.9914529914529915,0.9568705776843971,0.49572649572649574
7,7,1,0,1,0.2690873009206164,0.28914861313765255,0.9913793103448276,0.8666162085953841,0.4956896551724138
7,7,1,0,2,0.2884215067817893,0.034505905515525,0.6055045871559633,0.9126797273045959,0.11467889908256881
7,7,1,0,3,0.5153190164659236,0.3903358530020956,0.7614678899082569,0.8038005579510474,0.38073394495412843
7,7,1,1,0,0.07627297195469565,0.0808660696404656,0.9914529914529915,0.9621894668942534,0.49572649572649574
7,7,1,1,1,0.2509776853772294,0.2859112567707886,0.9913793103448276,0.8755929576793906,0.4956896551724138
7,7,1,1,2,0.21850910649473632,0.03343509214058835,0.5963302752293578,0.9348482021919364,0.13302752293577982
7,7,1,1,3,0.4323326816425835,0.37983754322140934,0.7889908256880734,0.8294467402694395,0.3944954128440367
7,7,1,2,0,0.06450604587147764,0.06853083275964521,0.9914529914529915,0.9680226439269598,0.49572649572649574
7,7,1,2,1,0.23725122174141614,0.2812229185411016,0.9913793103448276,0.8823970237057636,0.4956896551724138
7,7,1,2,2,0.16850106300316003,0.033819025523740005,0.5779816513761468,0.9513047386733987,0.2889908256880734
7,7,1,2,3,0.39228507720994854,0.3717807402586436,0.7981651376146789,0.8434458636822683,0.39908256880733944
7,8,1,0,0,0.09699864913998807,0.09852230189730078,0.9914529914529915,0.9519151995716298,0.49572649572649574
7,8,1,0,1,0.24251860800784653,0.249102419665315,0.9913793103448276,0.8797860348236968,0.4956896551724138
7,8,1,0,2,0.2802691732135265,0.02110313500104256,0.6055045871559633,0.9151478649904002,0.11009174311926606
7,8,1,0,3,0.4892260636946999,0.36537725629215373,0.7614678899082569,0.8137350307951372,0.38073394495412843
7,8,1,1,0,0.08441495855596126,0.08957154617466949,0.9914529914529915,0.958153268408156,0.49572649572649574
7,8,1,1,1,0.2260777070373495,0.25025378451225466,0.9913793103448276,0.8879356193564862,0.4956896551724138
7,8,1,1,2,0.2039882066034403,0.02237984267751339,0.6055045871559633,0.9382421025879493,0.12844036697247707
7,8,1,1,3,0.4195426331813485,0.3607835116706003,0.7798165137614679,0.8364168632091072,0.38990825688073394
