pi,ti,zi,ni,n1,n2,ns1,ns2,Nsecs,xpos
40,5,0,0,287,0,0,1,1,0,286
40,5,0,1,288,0,0,1,1,0,287
40,5,0,2,287,0,0,1,1,0,286
40,6,0,0,287,0,0,1,1,0,286
40,6,0,1,288,0,0,1,1,0,287
40,6,0,2,287,0,0,1,1,0,286
40,7,0,0,287,0,0,1,1,0,286
40,7,0,1,288,0,0,1,1,0,287
40,7,0,2,269,18,1,2,3,0,87,105,286
40,8,0,0,272,15,1,2,3,0,260,275,286
40,8,0,1,288,0,0,1,1,0,287
40,8,0,2,247,40,1,2,3,0,56,96,286
40,9,0,0,284,3,1,1,2,0,283,286
40,9,0,1,288,0,0,1,1,0,287
40,9,0,2,205,82,3,4,7,0,35,96,124,129,147,163,286
40,10,0,0,287,0,0,1,1,0,286
40,10,0,1,288,0,0,1,1,0,287
40,10,0,2,199,88,2,3,5,0,20,104,158,162,286
40,11,0,0,242,45,3,3,6,0,2,188,209,236,257,286
40,11,0,1,281,7,1,2,3,0,99,106,287
40,11,0,2,197,90,3,3,6,0,6,20,89,125,139,286
40,12,0,0,212,75,4,3,7,0,2,177,223,244,263,279,286
40,12,0,1,264,24,1,2,3,0,101,125,287
40,12,0,2,194,93,3,3,6,0,1,6,86,128,139,286
40,13,0,0,224,63,2,2,4,0,175,217,265,286
40,13,0,1,236,52,1,2,3,0,102,154,287
40,13,0,2,200,87,3,4,7,0,5,80,142,144,252,262,286
40,14,0,0,206,81,2,2,4,0,165,210,250,286
40,14,0,1,214,74,2,3,5,0,105,159,169,189,287
40,14,0,2,172,115,2,2,4,0,88,242,268,286
40,15,0,0,207,80,4,4,8,0,36,44,160,206,256,258,262,286
40,15,0,1,191,97,2,3,5,0,97,166,168,196,287
40,15,0,2,171,116,2,1,3,0,84,255,286
40,16,0,0,234,53,2,3,5,0,37,41,153,202,286
40,16,0,1,186,102,2,3,5,0,92,165,168,197,287
40,16,0,2,153,134,4,3,7,0,86,98,109,217,222,255,286
40,17,0,0,244,43,1,2,3,0,155,198,286
40,17,0,1,206,82,2,3,5,0,99,156,173,198,287
40,17,0,2,150,137,2,2,4,0,1,109,257,286
40,18,0,0,254,33,1,2,3,0,165,198,286
40,18,0,1,227,61,2,3,5,0,99,126,169,203,287
40,18,0,2,181,106,3,3,6,0,9,82,182,186,257,286
40,19,0,0,245,42,2,3,5,0,166,199,223,232,286
40,19,0,1,221,67,2,3,5,0,105,123,169,218,287
40,19,0,2,194,93,2,2,4,0,4,67,256,286
40,20,0,0,234,53,2,3,5,0,168,201,213,233,286
40,20,0,1,248,40,1,2,3,0,180,220,287
40,20,0,2,158,129,4,4,8,0,2,65,130,137,207,215,235,286
40,21,0,0,220,67,3,4,7,0,167,204,209,232,244,251,286
40,21,0,1,239,49,2,3,5,0,179,219,265,274,287
40,21,0,2,125,162,4,4,8,0,0,71,135,136,178,185,203,286
40,22,0,0,224,63,1,2,3,0,164,227,286
40,22,0,1,175,113,3,4,7,0,34,59,177,221,227,271,287
40,22,0,2,105,182,6,6,12,0,1,51,60,82,135,144,177,194,199,221,224,286
40,23,0,0,220,67,2,3,5,0,46,55,160,218,286
40,23,0,1,173,115,2,3,5,0,49,76,176,264,287
40,23,0,2,119,168,5,5,10,0,3,50,73,86,141,146,177,217,223,286
40,24,0,0,209,78,3,4,7,0,37,55,161,216,235,240,286
40,24,0,1,155,133,3,4,7,0,48,82,94,98,176,271,287
40,24,0,2,126,161,3,3,6,0,9,45,70,84,175,286
40,25,0,0,202,85,4,5,9,0,7,16,37,58,161,211,234,239,286
40,25,0,1,128,160,3,3,6,0,45,87,93,102,178,287
40,25,0,2,157,130,3,3,6,0,35,40,67,83,177,286
40,26,0,0,204,83,4,5,9,0,10,25,38,60,160,204,232,234,286
40,26,0,1,136,152,2,2,4,0,37,78,176,287
40,26,0,2,159,128,2,2,4,0,63,81,176,286
40,27,0,0,183,104,3,4,7,0,12,65,160,200,224,235,286
40,27,0,1,166,122,2,3,5,0,35,56,173,274,287
40,27,0,2,160,127,4,4,8,0,61,76,140,152,175,245,256,286
40,28,0,0,182,105,3,4,7,0,13,65,161,205,228,237,286
40,28,0,1,166,122,2,3,5,0,32,56,170,268,287
40,28,0,2,168,119,5,5,10,0,68,74,138,155,176,194,196,244,256,286
40,29,0,0,174,113,3,4,7,0,15,67,164,210,227,242,286
40,29,0,1,139,149,2,3,5,0,36,64,157,278,287
40,29,0,2,180,107,4,4,8,0,137,159,178,193,199,240,257,286
40,30,0,0,163,124,3,4,7,0,16,68,165,212,225,250,286
40,30,0,1,114,174,2,2,4,0,44,87,156,287
40,30,0,2,161,126,3,3,6,0,138,165,174,236,249,286
40,31,0,0,155,132,3,4,7,0,18,73,165,212,222,252,286
40,31,0,1,114,174,2,2,4,0,49,92,156,287
40,31,0,2,149,138,3,3,6,0,134,165,171,236,244,286
40,32,0,0,146,141,4,5,9,0,20,72,128,135,166,215,220,253,286
40,32,0,1,115,173,3,3,6,0,51,83,85,95,156,287
40,32,0,2,157,130,4,4,8,0,132,162,170,188,193,233,244,286
40,33,0,0,150,137,3,4,7,0,19,70,128,137,166,243,286
40,33,0,1,122,166,3,3,6,0,48,73,85,97,158,287
40,33,0,2,146,141,2,2,4,0,127,226,244,286
40,34,0,0,160,127,3,4,7,0,16,73,132,134,167,235,286
40,34,0,1,116,172,3,3,6,0,45,72,84,99,157,287
40,34,0,2,144,143,4,4,8,0,32,43,60,62,127,220,249,286
40,35,0,0,170,117,2,3,5,0,14,68,167,230,286
40,35,0,1,119,169,4,4,8,0,42,66,84,99,154,218,221,287
40,35,0,2,177,110,4,4,8,0,38,40,128,182,191,215,256,286
40,36,0,0,171,116,2,3,5,0,11,67,167,227,286
40,36,0,1,92,196,5,5,10,0,36,70,78,97,116,126,153,219,220,287
40,36,0,2,178,109,4,4,8,0,40,51,127,182,194,204,253,286
40,37,0,0,172,115,3,4,7,0,12,67,166,223,235,238,286
40,37,0,1,102,186,3,3,6,0,36,95,155,162,167,287
40,37,0,2,170,117,4,4,8,0,42,55,125,184,193,203,251,286
40,38,0,0,170,117,3,4,7,0,11,69,164,221,233,235,286
40,38,0,1,111,177,2,2,4,0,37,94,167,287
40,38,0,2,145,142,3,3,6,0,41,58,123,204,242,286
40,39,0,0,146,141,4,5,9,0,11,70,73,77,126,131,165,238,286
40,39,0,1,120,168,3,3,6,0,39,70,76,94,168,287
40,39,0,2,138,149,3,3,6,0,42,62,122,202,237,286
40,40,0,0,138,149,3,4,7,0,13,78,125,134,165,240,286
40,40,0,1,109,179,2,2,4,0,40,96,164,287
40,40,0,2,140,147,4,4,8,0,42,62,123,184,186,202,236,286
40,41,0,0,132,155,4,5,9,0,14,69,74,80,124,137,165,246,286
40,41,0,1,110,178,2,2,4,0,41,95,163,287
40,41,0,2,139,148,3,3,6,0,41,62,124,204,239,286
40,42,0,0,128,159,4,5,9,0,13,70,75,80,125,139,165,248,286
40,42,0,1,107,181,3,3,6,0,40,95,123,125,163,287
40,42,0,2,136,151,4,4,8,0,41,61,68,73,123,204,241,286
41,0,0,0,271,18,1,2,3,0,223,241,288
41,0,0,1,227,62,2,3,5,0,190,213,216,255,288
41,0,0,2,220,76,5,6,11,0,37,44,54,68,99,114,219,255,271,275,295
41,1,0,0,289,0,0,1,1,0,288
41,1,0,1,289,0,0,1,1,0,288
41,1,0,2,278,18,1,2,3,0,229,247,295
41,2,0,0,289,0,0,1,1,0,288
41,2,0,1,289,0,0,1,1,0,288
41,2,0,2,296,0,0,1,1,0,295
41,3,0,0,289,0,0,1,1,0,288
41,3,0,1,289,0,0,1,1,0,288
41,3,0,2,296,0,0,1,1,0,295
41,4,0,0,289,0,0,1,1,0,288
41,4,0,1,289,0,0,1,1,0,288
41,4,0,2,296,0,0,1,1,0,295
41,5,0,0,289,0,0,1,1,0,288
41,5,0,1,289,0,0,1,1,0,288
41,5,0,2,296,0,0,1,1,0,295
41,6,0,0,289,0,0,1,1,0,288
41,6,0,1,289,0,0,1,1,0,288
41,6,0,2,296,0,0,1,1,0,295
41,7,0,0,289,0,0,1,1,0,288
41,7,0,1,289,0,0,1,1,0,288
41,7,0,2,260,36,2,3,5,0,80,84,241,273,295
41,8,0,0,289,0,0,1,1,0,288
41,8,0,1,270,19,2,3,5,0,30,38,252,263,288
41,8,0,2,224,72,3,3,6,0,9,52,66,236,284,295
41,9,0,0,275,14,2,3,5,0,70,83,105,106,288
41,9,0,1,278,11,1,2,3,0,245,256,288
41,9,0,2,205,91,3,4,7,0,0,9,52,70,228,292,295
41,10,0,0,271,18,2,3,5,0,81,98,280,281,288
41,10,0,1,252,37,2,3,5,0,205,219,236,259,288
41,10,0,2,212,84,2,3,5,0,56,77,228,291,295
41,11,0,0,246,43,3,4,7,0,85,104,163,181,277,283,288
41,11,0,1,219,70,2,3,5,0,14,32,203,255,288
41,11,0,2,150,146,3,4,7,0,42,75,167,250,262,292,295
41,12,0,0,242,47,4,4,8,0,91,103,162,169,209,227,278,288
41,12,0,1,160,129,4,5,9,0,9,29,50,86,157,177,195,248,288
41,12,0,2,104,192,3,3,6,0,27,75,132,253,272,295
41,13,0,0,257,32,3,4,7,0,153,159,163,167,210,232,288
41,13,0,1,153,136,5,6,11,0,9,31,53,74,132,137,149,215,218,240,288
41,13,0,2,100,196,4,4,8,0,26,75,119,131,137,254,277,295
41,14,0,0,223,66,2,3,5,0,150,187,208,237,288
41,14,0,1,136,153,5,6,11,0,9,29,57,74,129,141,152,228,241,269,288
41,14,0,2,99,197,5,5,10,0,0,7,23,45,50,80,142,261,276,295
41,15,0,0,222,67,2,3,5,0,158,189,205,241,288
41,15,0,1,186,103,2,3,5,0,156,225,238,272,288
41,15,0,2,105,191,7,6,13,0,45,62,65,66,87,148,151,160,228,230,261,276,295
41,16,0,0,235,54,2,3,5,0,167,184,204,241,288
41,16,0,1,202,87,2,3,5,0,160,214,242,275,288
41,16,0,2,156,140,5,4,9,0,9,15,53,161,228,236,255,289,295
41,17,0,0,260,29,1,2,3,0,204,233,288
41,17,0,1,247,42,1,2,3,0,162,204,288
41,17,0,2,210,86,3,3,6,0,3,20,31,156,227,295
41,18,0,0,269,20,1,2,3,0,200,220,288
41,18,0,1,255,34,1,2,3,0,163,197,288
41,18,0,2,215,81,2,2,4,0,2,146,224,295
41,19,0,0,270,19,1,2,3,0,199,218,288
41,19,0,1,215,74,3,4,7,0,96,112,120,128,142,192,288
41,19,0,2,219,77,1,2,3,0,150,227,295
41,20,0,0,269,20,1,2,3,0,198,218,288
41,20,0,1,195,94,2,3,5,0,96,134,137,193,288
41,20,0,2,233,63,1,2,3,0,165,228,295
41,21,0,0,265,24,1,2,3,0,195,219,288
41,21,0,1,189,100,1,2,3,0,93,193,288
41,21,0,2,242,54,1,2,3,0,171,225,295
41,22,0,0,265,24,1,2,3,0,195,219,288
41,22,0,1,173,116,1,2,3,0,77,193,288
41,22,0,2,228,68,3,4,7,0,34,45,168,221,263,267,295
41,23,0,0,263,26,1,2,3,0,193,219,288
41,23,0,1,166,123,1,2,3,0,69,192,288
41,23,0,2,213,83,2,3,5,0,157,219,243,264,295
41,24,0,0,264,25,1,2,3,0,193,218,288
41,24,0,1,152,137,1,2,3,0,55,192,288
41,24,0,2,184,112,5,6,11,0,66,77,89,95,134,141,150,219,241,260,295
41,25,0,0,267,22,1,2,3,0,193,215,288
41,25,0,1,148,141,1,2,3,0,54,195,288
41,25,0,2,159,137,4,5,9,0,60,97,134,141,144,218,240,259,295
41,26,0,0,271,18,1,2,3,0,194,212,288
41,26,0,1,148,141,1,2,3,0,55,196,288
41,26,0,2,167,129,3,4,7,0,65,96,146,222,241,263,295
41,27,0,0,271,18,1,2,3,0,194,212,288
41,27,0,1,133,156,1,2,3,0,40,196,288
41,27,0,2,175,121,3,4,7,0,70,92,148,221,241,267,295
41,28,0,0,265,24,2,3,5,0,115,122,196,213,288
41,28,0,1,147,142,1,2,3,0,55,197,288
41,28,0,2,199,97,4,5,9,0,72,87,155,176,183,218,240,266,295
41,29,0,0,237,52,3,4,7,0,83,106,110,125,198,212,288
41,29,0,1,141,148,1,2,3,0,49,197,288
41,29,0,2,188,108,4,5,9,0,70,87,141,149,160,217,240,266,295
41,30,0,0,232,57,2,3,5,0,80,123,199,213,288
41,30,0,1,141,148,1,2,3,0,48,196,288
41,30,0,2,182,114,4,5,9,0,68,100,138,149,174,218,239,266,295
41,31,0,0,231,58,2,3,5,0,76,121,202,215,288
41,31,0,1,138,151,1,2,3,0,45,196,288
41,31,0,2,200,96,4,5,9,0,73,100,138,147,185,217,237,265,295
41,32,0,0,229,60,2,3,5,0,78,124,201,215,288
41,32,0,1,138,151,1,2,3,0,43,194,288
41,32,0,2,195,101,3,4,7,0,77,102,167,216,236,263,295
41,33,0,0,226,63,2,3,5,0,79,126,199,215,288
41,33,0,1,138,151,1,2,3,0,41,192,288
41,33,0,2,198,98,3,4,7,0,77,105,169,214,235,260,295
41,34,0,0,224,65,2,3,5,0,78,123,195,215,288
41,34,0,1,142,147,1,2,3,0,43,190,288
41,34,0,2,191,105,3,4,7,0,75,107,168,214,234,261,295
41,35,0,0,227,62,2,3,5,0,77,120,193,212,288
41,35,0,1,138,151,2,3,5,0,42,190,200,203,288
41,35,0,2,195,101,3,4,7,0,76,105,168,216,235,259,295
41,36,0,0,227,62,2,3,5,0,76,119,192,211,288
41,36,0,1,126,163,1,2,3,0,42,205,288
41,36,0,2,196,100,3,4,7,0,75,103,166,217,235,256,295
41,37,0,0,227,62,2,3,5,0,76,120,192,210,288
41,37,0,1,116,173,1,2,3,0,32,205,288
41,37,0,2,197,99,3,4,7,0,73,100,164,216,235,255,295
41,38,0,0,228,61,2,3,5,0,76,120,193,210,288
41,38,0,1,115,174,1,2,3,0,32,206,288
41,38,0,2,197,99,3,4,7,0,71,96,164,215,234,257,295
41,39,0,0,228,61,3,4,7,0,79,123,160,161,194,210,288
41,39,0,1,117,172,2,3,5,0,34,37,41,210,288
41,39,0,2,188,108,3,4,7,0,67,98,161,214,233,257,295
41,40,0,0,225,64,2,3,5,0,77,126,194,209,288
41,40,0,1,108,181,1,2,3,0,30,211,288
41,40,0,2,192,104,3,4,7,0,69,97,158,213,233,254,295
41,41,0,0,219,70,2,3,5,0,76,131,196,211,288
41,41,0,1,108,181,1,2,3,0,29,210,288
41,41,0,2,194,102,3,4,7,0,71,99,156,214,236,252,295
41,42,0,0,196,93,3,4,7,0,76,134,196,213,256,274,288
41,42,0,1,110,179,1,2,3,0,30,209,288
41,42,0,2,188,108,3,4,7,0,72,104,153,214,234,249,295
42,0,0,0,296,0,0,1,1,0,295
42,0,0,1,287,4,1,1,2,0,3,290
42,0,0,2,251,40,3,4,7,0,10,27,99,113,123,132,290
42,1,0,0,296,0,0,1,1,0,295
42,1,0,1,291,0,0,1,1,0,290
42,1,0,2,291,0,0,1,1,0,290
42,2,0,0,296,0,0,1,1,0,295
42,2,0,1,291,0,0,1,1,0,290
42,2,0,2,291,0,0,1,1,0,290
42,3,0,0,296,0,0,1,1,0,295
42,3,0,1,291,0,0,1,1,0,290
42,3,0,2,291,0,0,1,1,0,290
42,4,0,0,296,0,0,1,1,0,295
42,4,0,1,291,0,0,1,1,0,290
42,4,0,2,291,0,0,1,1,0,290
42,5,0,0,296,0,0,1,1,0,295
42,5,0,1,291,0,0,1,1,0,290
42,5,0,2,291,0,0,1,1,0,290
42,6,0,0,296,0,0,1,1,0,295
42,6,0,1,291,0,0,1,1,0,290
42,6,0,2,270,21,1,2,3,0,256,277,290
42,7,0,0,296,0,0,1,1,0,295
42,7,0,1,289,2,1,1,2,0,1,290
42,7,0,2,181,110,2,3,5,0,100,161,236,285,290
42,8,0,0,286,10,1,1,2,0,9,295
42,8,0,1,283,8,1,1,2,0,7,290
42,8,0,2,216,75,2,2,4,0,99,118,234,290
42,9,0,0,291,5,1,2,3,0,134,139,295
42,9,0,1,291,0,0,1,1,0,290
42,9,0,2,208,83,2,2,4,0,100,115,222,290
42,10,0,0,276,20,2,3,5,0,153,170,262,265,295
42,10,0,1,291,0,0,1,1,0,290
42,10,0,2,220,71,2,3,5,0,101,116,218,274,290
42,11,0,0,272,24,3,4,7,0,113,132,175,177,205,208,295
42,11,0,1,291,0,0,1,1,0,290
42,11,0,2,242,49,1,2,3,0,73,122,290
42,12,0,0,253,43,2,3,5,0,123,132,179,213,295
42,12,0,1,240,51,2,3,5,0,165,177,232,271,290
42,12,0,2,230,61,1,2,3,0,69,130,290
42,13,0,0,251,45,2,3,5,0,100,103,167,209,295
42,13,0,1,223,68,2,2,4,0,166,180,236,290
42,13,0,2,167,124,2,3,5,0,67,136,179,234,290
42,14,0,0,247,49,2,3,5,0,104,120,168,201,295
42,14,0,1,232,59,2,2,4,0,154,165,242,290
42,14,0,2,102,189,4,5,9,0,5,8,32,131,134,146,184,259,290
42,15,0,0,280,16,2,3,5,0,109,120,184,189,295
42,15,0,1,229,62,2,2,4,0,150,164,242,290
42,15,0,2,70,221,4,4,8,0,4,8,27,154,186,264,278,290
42,16,0,0,296,0,0,1,1,0,295
42,16,0,1,221,70,2,2,4,0,155,174,239,290
42,16,0,2,74,217,3,3,6,0,34,160,196,270,273,290
42,17,0,0,275,21,2,2,4,0,8,184,196,295
42,17,0,1,223,68,2,2,4,0,159,176,239,290
42,17,0,2,142,149,3,3,6,0,51,154,199,239,284,290
42,18,0,0,247,49,2,2,4,0,8,156,196,295
42,18,0,1,227,64,3,4,7,0,103,108,164,171,235,287,290
42,18,0,2,145,146,4,4,8,0,24,112,120,144,198,228,286,290
42,19,0,0,227,69,3,3,6,0,10,152,195,220,235,295
42,19,0,1,251,40,2,3,5,0,104,111,234,267,290
42,19,0,2,147,144,4,4,8,0,12,110,128,138,202,235,287,290
42,20,0,0,215,81,3,3,6,0,11,146,201,224,238,295
42,20,0,1,229,62,2,3,5,0,106,115,233,286,290
42,20,0,2,168,123,3,3,6,0,11,110,215,238,289,290
42,21,0,0,213,83,3,3,6,0,12,141,200,226,237,295
42,21,0,1,222,69,2,2,4,0,105,115,231,290
42,21,0,2,171,120,4,5,9,0,11,15,19,111,130,136,224,242,290
42,22,0,0,203,93,3,3,6,0,18,140,209,233,238,295
42,22,0,1,224,67,2,2,4,0,104,111,230,290
42,22,0,2,170,121,4,4,8,0,9,21,113,130,135,229,243,290
42,23,0,0,220,76,4,4,8,0,22,168,208,232,242,247,250,295
42,23,0,1,224,67,2,2,4,0,101,110,232,290
42,23,0,2,169,122,4,4,8,0,9,21,114,229,244,283,287,290
42,24,0,0,238,58,3,4,7,0,4,18,176,209,231,242,295
42,24,0,1,238,53,2,3,5,0,103,109,234,281,290
42,24,0,2,139,152,4,3,7,0,114,129,135,226,243,276,290
42,25,0,0,247,49,2,3,5,0,176,213,230,242,295
42,25,0,1,244,47,1,2,3,0,234,281,290
42,25,0,2,123,168,4,3,7,0,115,125,145,225,242,275,290
42,26,0,0,240,56,2,3,5,0,170,213,228,241,295
42,26,0,1,234,57,2,3,5,0,28,34,234,285,290
42,26,0,2,143,148,3,3,6,0,112,124,146,225,238,290
42,27,0,0,234,62,2,3,5,0,158,211,229,238,295
42,27,0,1,241,50,1,2,3,0,236,286,290
42,27,0,2,149,142,3,3,6,0,111,121,144,228,235,290
42,28,0,0,235,61,2,3,5,0,156,210,231,238,295
42,28,0,1,226,65,2,3,5,0,16,31,237,287,290
42,28,0,2,188,103,3,3,6,0,56,84,111,120,139,290
42,29,0,0,235,61,2,3,5,0,153,209,232,237,295
42,29,0,1,230,61,3,4,7,0,20,25,211,218,236,285,290
42,29,0,2,218,73,3,3,6,0,33,84,108,115,130,290
42,30,0,0,226,70,2,3,5,0,143,210,231,234,295
42,30,0,1,229,62,4,5,9,0,186,188,200,219,235,265,271,282,290
42,30,0,2,214,77,4,4,8,0,40,83,106,113,122,157,161,290
42,31,0,0,227,69,1,2,3,0,142,211,295
42,31,0,1,230,61,3,4,7,0,198,219,235,262,269,282,290
42,31,0,2,191,100,3,3,6,0,45,86,124,191,207,290
42,32,0,0,228,68,1,2,3,0,142,210,295
42,32,0,1,229,62,3,4,7,0,191,217,232,254,269,283,290
42,32,0,2,186,105,4,4,8,0,46,89,126,158,166,193,206,290
42,33,0,0,223,73,1,2,3,0,140,213,295
42,33,0,1,224,67,3,4,7,0,175,209,227,240,263,283,290
42,33,0,2,192,99,4,4,8,0,45,93,125,168,177,195,207,290
42,34,0,0,220,76,1,2,3,0,136,212,295
42,34,0,1,209,82,5,6,11,0,11,12,119,141,175,205,223,233,259,278,290
42,34,0,2,207,84,3,3,6,0,40,93,123,197,210,290
42,35,0,0,218,78,1,2,3,0,134,212,295
42,35,0,1,215,76,5,6,11,0,9,13,121,147,176,204,223,229,261,273,290
42,35,0,2,193,98,4,4,8,0,36,94,134,172,179,199,213,290
42,36,0,0,216,80,1,2,3,0,131,211,295
42,36,0,1,215,76,5,6,11,0,117,133,135,140,175,205,223,228,261,281,290
42,36,0,2,177,114,5,5,10,0,36,93,134,149,160,171,179,200,217,290
42,37,0,0,215,81,1,2,3,0,127,208,295
42,37,0,1,215,76,4,5,9,0,127,137,169,204,221,227,261,286,290
42,37,0,2,163,128,4,4,8,0,38,93,159,171,176,201,219,290
42,38,0,0,211,85,1,2,3,0,123,208,295
42,38,0,1,201,90,4,5,9,0,118,138,163,202,221,228,265,289,290
42,38,0,2,158,133,4,4,8,0,43,95,155,164,173,198,218,290
42,39,0,0,213,83,1,2,3,0,122,205,295
42,39,0,1,200,91,4,4,8,0,112,135,164,203,225,228,264,290
42,39,0,2,148,143,4,4,8,0,47,95,152,160,169,186,215,290
42,40,0,0,216,80,2,3,5,0,124,203,226,227,295
42,40,0,1,198,93,4,4,8,0,27,31,107,134,170,208,266,290
42,40,0,2,153,138,4,4,8,0,49,94,148,159,168,184,209,290
42,41,0,0,222,74,1,2,3,0,127,201,295
42,41,0,1,190,101,4,4,8,0,25,34,107,138,174,210,265,290
42,41,0,2,138,153,4,4,8,0,51,95,154,155,172,183,208,290
42,42,0,0,221,75,1,2,3,0,127,202,295
42,42,0,1,179,112,4,4,8,0,26,34,107,146,175,210,260,290
42,42,0,2,142,149,4,4,8,0,54,99,160,169,176,185,211,290
43,0,0,0,302,0,0,1,1,0,301
43,0,0,1,287,0,0,1,1,0,286
43,0,0,2,291,0,0,1,1,0,290
43,1,0,0,302,0,0,1,1,0,301
43,1,0,1,287,0,0,1,1,0,286
43,1,0,2,291,0,0,1,1,0,290
43,2,0,0,302,0,0,1,1,0,301
43,2,0,1,287,0,0,1,1,0,286
43,2,0,2,291,0,0,1,1,0,290
43,3,0,0,302,0,0,1,1,0,301
43,3,0,1,287,0,0,1,1,0,286
43,3,0,2,291,0,0,1,1,0,290
43,4,0,0,302,0,0,1,1,0,301
43,4,0,1,287,0,0,1,1,0,286
43,4,0,2,291,0,0,1,1,0,290
43,5,0,0,302,0,0,1,1,0,301
43,5,0,1,287,0,0,1,1,0,286
43,5,0,2,291,0,0,1,1,0,290
43,6,0,0,302,0,0,1,1,0,301
43,6,0,1,287,0,0,1,1,0,286
43,6,0,2,291,0,0,1,1,0,290
43,7,0,0,302,0,0,1,1,0,301
43,7,0,1,287,0,0,1,1,0,286
43,7,0,2,288,3,1,2,3,0,265,268,290
43,8,0,0,302,0,0,1,1,0,301
43,8,0,1,287,0,0,1,1,0,286
43,8,0,2,285,6,1,2,3,0,260,266,290
43,9,0,0,302,0,0,1,1,0,301
43,9,0,1,287,0,0,1,1,0,286
43,9,0,2,267,24,1,2,3,0,149,173,290
43,10,0,0,302,0,0,1,1,0,301
43,10,0,1,287,0,0,1,1,0,286
43,10,0,2,242,49,2,2,4,0,159,199,281,290
43,11,0,0,302,0,0,1,1,0,301
43,11,0,1,255,32,2,2,4,0,135,151,270,286
43,11,0,2,202,89,3,3,6,0,84,93,165,214,259,290
43,12,0,0,302,0,0,1,1,0,301
43,12,0,1,235,52,2,2,4,0,132,150,252,286
43,12,0,2,209,82,3,4,7,0,55,72,188,228,243,268,290
43,13,0,0,289,13,1,2,3,0,22,35,301
43,13,0,1,207,80,3,3,6,0,23,46,126,154,257,286
43,13,0,2,217,74,3,4,7,0,39,46,187,234,245,265,290
43,14,0,0,288,14,1,2,3,0,23,37,301
43,14,0,1,131,156,4,4,8,0,21,50,58,81,104,152,230,286
43,14,0,2,198,93,4,5,9,0,37,52,79,92,191,240,248,264,290
43,15,0,0,302,0,0,1,1,0,301
43,15,0,1,158,129,4,4,8,0,29,48,75,77,100,152,230,286
43,15,0,2,231,60,2,3,5,0,72,88,187,231,290
43,16,0,0,295,7,1,2,3,0,19,26,301
43,16,0,1,158,129,3,3,6,0,21,40,94,154,236,286
43,16,0,2,236,55,2,3,5,0,78,97,192,228,290
43,17,0,0,292,10,1,2,3,0,190,200,301
43,17,0,1,193,94,2,2,4,0,94,148,246,286
43,17,0,2,256,35,3,4,7,0,89,104,170,175,214,229,290
43,18,0,0,291,11,1,2,3,0,188,199,301
43,18,0,1,218,69,2,2,4,0,110,141,248,286
43,18,0,2,251,40,3,4,7,0,84,110,169,180,222,225,290
43,19,0,0,274,28,2,3,5,0,3,10,180,201,301
43,19,0,1,215,72,3,3,6,0,8,27,116,137,254,286
43,19,0,2,235,56,2,3,5,0,75,110,170,191,290
43,20,0,0,280,22,2,3,5,0,2,7,182,199,301
43,20,0,1,178,109,4,4,8,0,5,36,90,93,95,141,257,286
43,20,0,2,229,62,2,3,5,0,67,110,181,200,290
43,21,0,0,294,8,1,2,3,0,190,198,301
43,21,0,1,206,81,3,3,6,0,0,15,106,147,261,286
43,21,0,2,238,53,2,3,5,0,67,104,183,199,290
43,22,0,0,297,5,1,2,3,0,92,97,301
43,22,0,1,218,69,4,3,7,0,16,108,124,133,146,263,286
43,22,0,2,257,34,1,2,3,0,72,106,290
43,23,0,0,283,19,2,3,5,0,81,83,93,110,301
43,23,0,1,216,71,5,5,10,0,2,19,106,116,127,138,191,200,262,286
43,23,0,2,262,29,1,2,3,0,73,102,290
43,24,0,0,279,23,1,2,3,0,90,113,301
43,24,0,1,193,94,4,3,7,0,16,91,113,169,196,258,286
43,24,0,2,238,53,3,4,7,0,46,55,66,102,148,156,290
43,25,0,0,280,22,1,2,3,0,94,116,301
43,25,0,1,187,100,4,3,7,0,12,86,109,166,198,254,286
43,25,0,2,215,76,3,4,7,0,47,58,62,104,137,160,290
43,26,0,0,287,15,1,2,3,0,96,111,301
43,26,0,1,196,91,3,3,6,0,88,108,163,201,253,286
43,26,0,2,200,91,3,4,7,0,49,110,138,163,190,195,290
43,27,0,0,282,20,1,2,3,0,97,117,301
43,27,0,1,206,81,4,4,8,0,93,110,123,125,169,199,254,286
43,27,0,2,201,90,2,3,5,0,50,113,138,165,290
43,28,0,0,289,13,1,2,3,0,104,117,301
43,28,0,1,192,95,5,5,10,0,96,112,121,130,171,202,204,207,250,286
43,28,0,2,201,90,2,3,5,0,51,113,141,169,290
43,29,0,0,287,15,3,4,7,0,110,120,135,139,212,213,301
43,29,0,1,191,96,3,3,6,0,96,110,172,212,244,286
43,29,0,2,203,88,2,3,5,0,52,113,142,169,290
43,30,0,0,279,23,2,3,5,0,112,123,131,143,301
43,30,0,1,179,108,3,3,6,0,94,113,169,212,240,286
43,30,0,2,196,95,2,3,5,0,47,113,140,169,290
43,31,0,0,288,14,2,3,5,0,118,127,137,142,301
43,31,0,1,188,99,3,3,6,0,94,122,172,199,242,286
43,31,0,2,184,107,3,4,7,0,25,36,46,112,139,169,290
43,32,0,0,267,35,3,4,7,0,118,129,137,146,221,236,301
43,32,0,1,203,84,4,4,8,0,95,112,118,122,180,198,241,286
43,32,0,2,179,112,3,4,7,0,20,54,63,114,144,171,290
43,33,0,0,263,39,3,4,7,0,114,126,134,150,223,234,301
